Doctor ID,Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration,MBBS,FCPS,BCS,MD,MS,MCPS,CCD,PGT,BDS,MPH,location
3245,Dr. Shamima Haider Moon,"['MBBS', 'MPH', 'MS']",Gynecologist & Obstetrician,20,Impulse Hospital Ltd., Dhaka-1215,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Pregnancy Care & Check-Up']",1,0,0,0,1,0,0,0,0,1,DHAKA-1215
3246,Dr. Begum Shamsun Nahar Kana,"['MBBS', 'FCPS', 'DM']",Gynecologist & Obstetrician,15,Impulse Hospital Ltd., Dhaka-1215,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Pregnancy Care & Check-Up']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
3247,Dr. Md. Rashidul Hasan Hasan,"['MBBS', 'BCS', 'MS']",Neurosurgeon,18,Impulse Hospital Ltd., Dhaka-1215,"['Anterior Cervical Discectomy And Fusion (Acdf)', 'Aortic Aneurysms', 'Blood Clots', 'Brain Tumors', 'Chiari Decompression', 'Cranioplasty', 'Deep Brain Stimulation (Dbs)', 'Endovascular Coiling', 'Intracranial Pressure Monitoring', 'Peripheral Nerve Surgery', 'Pituitary Tumors', 'Spinal Fusion', 'Spine Problems', 'Vascular Problems', 'Shunt Placement']",1,0,1,0,1,0,0,0,0,0,DHAKA-1215
3248,Dr. Farhana Islam,"['MBBS', 'DPD (CARDIFF', ' UK)']",Dermatologist,14,Impulse Hospital Ltd., Dhaka-1215,"['Acne Problems', 'Alopecia Areata', 'Atopic Dermatitis Treatment', 'Dermatitis Treatment', 'Eczema', 'Herpes Simplex (Cold Sores)', 'Herpes Zoster (Shingles)', 'Impetigo', 'Psoriasis Treatment', 'Rosacea', 'Skin Allergies', 'Treatment For Ringworm', 'Vitiligo', 'Warts', 'Cellulitis']",1,0,0,0,0,0,0,0,0,0,DHAKA-1215
3249,Lt. Col Dr. Md Shakhawat Hossain,"['MBBS', 'MS', 'FACS (USA)', 'BCS']",Pediatric Surgeon,14,Impulse Hospital Ltd., Dhaka-1215,"['Achalasia', 'Adnexal Tumors', 'Adrenal Cancer', 'Anorectal Malformations', 'Appendicitis', 'Benign Adrenal Tumors', 'Bowel Obstruction', 'Colon Polyps', 'Congenital Diaphragmatic Hernia', 'Esophageal Atresia', ""Hirschsprung'S Disease"", 'Pediatric Oncological Surgery', 'Pyloric Stenosis', 'Vascular Anomalies In Children']",1,0,1,0,1,0,0,0,0,0,DHAKA-1215
3250,Dr. Shantanu Biswas,"['MBBS', 'BCS', 'FCPS']",Hepatobiliary Surgeon,18,Impulse Hospital Ltd., Dhaka-1215,"['Alcoholic Liver Diseases', 'Gallbladder Disease', 'Hepatitis B Treatment', 'Hepatitis C Treatment', 'Viral Hepatitis', 'Liver Resection', 'Liver Shunt Surgery', 'Congenital Anomalies', 'Distal Pancreatectomy', 'Liver Tumor Ablation', 'Gallbladder Stone Removal', 'Biliary Bypass Surgery', 'Pancreatectomy', 'Bile Duct Reconstruction']",1,1,1,0,0,0,0,0,0,0,DHAKA-1215
3251,Dr. Jannatul Mawa,"['MBBS', 'DCH']",Pediatrician,17,Impulse Hospital Ltd., Dhaka-1215,"['Allergy Testing', 'Asthma', 'Auto-Immune Diseases In Children', 'Child Nutrition', 'Child Trauma & Injuries', 'Health Checkup (Pediatric)', 'Infectious Diseases', 'Malnutrition', 'New Born Care', 'Pediatric Emergencies', 'Pediatric Intensive Care Unit (Picu)', 'Pneumonia Treatment', 'Vaccination/ Immunization', 'Viral Fever Treatment', 'Growth & Development']",1,0,0,0,0,0,0,0,0,0,DHAKA-1215
3252,Dr. Abul Hayat Manik,"['MBBS', 'BCS', 'MD']",Hepatologist,18,Impulse Hospital Ltd., Dhaka-1215,"['Bile Flow Obstruction', 'Gastroscopy', 'Hepatitis B Treatment', 'Hepatitis C Treatment', 'Intra-Uterine Insemination (Iui)', 'Jaundice Treatment', 'Liver Disease Treatment', 'Liver Granulomas', 'Liver Metastases', 'Liver Vasculitis', 'Portal Biliopathy', 'Primary Biliary Cholangitis (Pbc)', 'Primary Sclerosing Cholangitis (Psc)', ""Wilson'S Disease Treatment"", 'Liver Abscess']",1,0,1,1,0,0,0,0,0,0,DHAKA-1215
3253,Dr. Mahfuza Nasreen Shampa,"['BSC', 'MS']",Nutritionist,20,BRAC Healthcare | Siddheswari, Dhaka-1205,"['Diet Management', 'Food Allergies', 'Food Sensitivity Management', 'Gastroparesis', 'Geriatric Nutrition', 'Healthy Heart Diet', 'Mindful Eating', 'Naonatal Nutrition', 'Nutritional Assessment', 'Nutritional Support For Pregnancy', 'Pcod/ Pcos Diet Counselling', 'Sports Nutrition', 'Weight Loss Diet Counseling', 'Diabetes Management']",0,0,0,0,1,0,0,0,0,0,DHAKA-1205
3254,Dr. Muhammad Sayedul Arefin,"['MBBS', 'BCS', 'MD']",Gastroenterologist,18,Impulse Hospital Ltd., Dhaka-1215,"['Acidity Treatment', 'Celiac Disease', 'Constipation', 'Diarrhea', 'Diverticulitis', 'Gastritis Treatment', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastrointestinal Bleeding', 'Gastrointestinal Motility Disorders', 'Gastroscopy', 'Inflammatory Bowel Disease (Ibd)', 'Irritable Bowel Syndrome (Ibs)', 'Lactose Intolerance', 'Malabsorption Syndromes', 'Peptic Ulcers', 'Stomach Ache']",1,0,1,1,0,0,0,0,0,0,DHAKA-1215
3255,Prof. Dr. Md. Zahangir Kabir,"['MBBS', 'FCPS', 'COMMONWEALTH FELLOW NEPHROLOGY (UK)']","Nephrologist
Medicine Specialist",30,Impulse Hospital Ltd., Dhaka-1215,"['Acid-Base Fluctuations', 'Chronic Kidney Disease (Ckd)', 'Chronic Renal Failure', 'Diabetic Kidney Disorder', 'Dialysis', 'Electrolyte Disorders', 'Glomerular Complications', 'Kidney Disease Treatment', 'Kidney Infections', 'Kidney Stone Treatment', 'Nephrotic Syndrome Treatment', 'Polycystic Kidneys Diseases', 'Transplant Nephrology', 'Ureteroscopy (Urs)', 'Renal Insufficiency']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
3256,Lt. Col. Dr. Kishore Kumar Das,"['MBBS', 'FCPS', 'BAPRAS FELLOW (UK)']",Plastic Surgeon,27,Impulse Hospital Ltd., Dhaka-1215,"['Acne Treatment', 'Birthmark Reduction', 'Body Contouring Surgery', 'Burn Scar Reconstruction', 'Cosmetic Surgery', 'Dermatosurgery', 'Hand Deformities', 'Lip Reconstruction', 'Liposuction', 'Prp Hair Transplantation', 'Reconstructive Surgery', 'Rhinoplasty', 'Safe Ear Piercing For Infants And Children', 'Vascular Malformation Treatment', 'Webbed Fingers / Toes Correction', 'Male Breast Reduction']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
3257,Dr. Md Mosaddeque Hasan Asif,"['MBBS', 'FCPS', 'MRCS (ENGLAND)', 'MRCSED', 'MRCS (GLASGOW)']",Plastic Surgeon,16,Impulse Hospital Ltd., Dhaka-1215,"['Acne Treatment', 'Birthmark Reduction', 'Body Contouring Surgery', 'Burn Scar Reconstruction', 'Cosmetic Surgery', 'Dermatosurgery', 'Hand Deformities', 'Lip Reconstruction', 'Liposuction', 'Prp Hair Transplantation', 'Reconstructive Surgery', 'Rhinoplasty', 'Safe Ear Piercing For Infants And Children', 'Vascular Malformation Treatment', 'Webbed Fingers / Toes Correction', 'Male Breast Reduction']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
3258,Prof. Dr. Md. Abul Kalam,"['MBBS', 'FCPS']",Plastic Surgeon,29,Impulse Hospital Ltd., Dhaka-1215,"['Acne Treatment', 'Birthmark Reduction', 'Body Contouring Surgery', 'Burn Scar Reconstruction', 'Cosmetic Surgery', 'Dermatosurgery', 'Hand Deformities', 'Lip Reconstruction', 'Liposuction', 'Prp Hair Transplantation', 'Reconstructive Surgery', 'Rhinoplasty', 'Safe Ear Piercing For Infants And Children', 'Vascular Malformation Treatment', 'Webbed Fingers / Toes Correction', 'Male Breast Reduction']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
3259,Dr. Dewan Hasan,"['MBBS', 'DLO']",Otolaryngologists (ENT),22,Impulse Hospital Ltd., Dhaka-1215,"['Adenoiditis', 'Chronic Rhinitis', 'Conductive Hearing Loss', 'Deviated Septum', 'Head And Neck Tumor', ""Meniere'S Disease"", 'Otitis Media (Middle Ear Infection)', 'Otosclerosis', 'Sinusitis', 'Surgery For Snoring', ""Swimmer'S Ear"", 'Tinnitus (Ringing In The Ears)', 'Tonsillitis Treatment', 'Laryngitis']",1,0,0,0,0,0,0,0,0,0,DHAKA-1215
3260,Prof. Dr. Zaheer Al Amin,"['MBBS', 'DLO', 'FRCS', 'FRCS']",Otolaryngologists (ENT),20,SIBL Foundation Hospital & Diagnostic Center, Dhaka-1205,"['Adenoiditis', 'Chronic Rhinitis', 'Conductive Hearing Loss', 'Deviated Septum', 'Head And Neck Tumor', ""Meniere'S Disease"", 'Otitis Media (Middle Ear Infection)', 'Otosclerosis', 'Sinusitis', 'Surgery For Snoring', ""Swimmer'S Ear"", 'Tinnitus (Ringing In The Ears)', 'Tonsillitis Treatment', 'Laryngitis']",1,0,0,0,0,0,0,0,0,0,DHAKA-1205
3261,Prof. Dr. S.M. Amir Hossain,"['MBBS', 'MCPS', 'MS', 'A.O (INDIA)']",Orthopedic Surgeon,29,Impulse Hospital Ltd., Dhaka-1215,"['Arthritis', 'Arthroscopy', 'Fracture Fixation', 'Joint Resurfacing', 'Meniscus Tear', 'Osteoporosis Treatment', 'Rotator Cuff Repair', 'Shoulder Bursitis', 'Shoulder Fractures', 'Spinal Decompression', 'Spinal Disc Replacement', 'Spinal Fusion', 'Tendon Repair', 'Total Joint Replacement', 'Ligament Reconstruction']",1,0,0,0,1,1,0,0,0,0,DHAKA-1215
3262,Brig. Gen. Prof. Dr. Md. Anisur Rahman Howlader,"['MBBS', 'MS']",Orthopedic Surgeon,28,Impulse Hospital Ltd., Dhaka-1215,"['Arthritis', 'Arthroscopy', 'Fracture Fixation', 'Joint Resurfacing', 'Meniscus Tear', 'Osteoporosis Treatment', 'Rotator Cuff Repair', 'Shoulder Bursitis', 'Shoulder Fractures', 'Spinal Decompression', 'Spinal Disc Replacement', 'Spinal Fusion', 'Tendon Repair', 'Total Joint Replacement', 'Ligament Reconstruction']",1,0,0,0,1,0,0,0,0,0,DHAKA-1215
3263,Prof. Dr. Parviz Shahidi,"['MBBS', 'MS']","Orthopedist
Orthopedic Surgeon",28,Impulse Hospital Ltd., Dhaka-1215,"['Achilles Tendonitis', 'Arthritis', 'Arthroscopy', 'Herniated Disc', 'Joint Mobilization', 'Knee Osteotomy', 'Knee Replacement', 'Ligament Sprains', 'Meniscus Tear', 'Osteoporosis Treatment', 'Rheumatoid Arthritis', 'Shoulder Bursitis', 'Shoulder Fractures', 'Spinal Decompression', 'Spinal Disorders', 'Stress Fractures', 'Tennis Elbow', 'Total Joint Replacement']",1,0,0,0,1,0,0,0,0,0,DHAKA-1215
3264,Prof. Dr. Sadia Sultana,"['MBBS', 'DNM', 'MS']",Sonologist,23,The Barakah General Hospital Ltd., Dhaka-1000,"['3D Live/ 4D Ultrasounds', 'Abdominal Ultrasound', 'Breast Ultrasound', 'Cranial Ultrasound', 'Digital Ultrasound', 'Endoscopic Ultrasound', 'Intravascular Ultrasound (Ivus)', 'Lower Abdomen Ultrasound', 'Cytology Guided By Ultrasound']",1,0,0,0,1,0,0,0,0,0,DHAKA-1000
3265,Dr. Md. Nasim Uddin Chowdhury,"['MBBS', 'BCS', 'DM', 'M.PHIL', 'DEM']","Medicine Specialist
Diabetes Specialist",20,The Barakah General Hospital Ltd., Dhaka-1000,"[""Alzheimer'S Disease"", 'Arthritis Problem', 'Diabetes Management', 'Diabetes Type 2', 'General Medicine', 'Gestational Diabetes', 'Heart Diseases', 'Metabolic Disease', ""Parkinson'S Disease"", 'Pituitary Diseases', 'Polycystic Ovary Syndrome (Pcos)', 'Prediabetes', 'Trauma And Wound Care', 'Trouble Sleeping', 'Type 1 Diabetes Treatment', 'Vaccination / Immunization', 'Infectious Diseases']",1,0,1,0,0,0,0,0,0,0,DHAKA-1000
3266,Dr. K M Tarikul Islam,"['MBBS', 'MS']",Pediatric Neurosurgeon,18,The Barakah General Hospital Ltd., Dhaka-1000,"['Brain Suite', 'Spine Surgery', 'Epilepsy Surgery', 'Bone Grafting', 'Endoscopic Surgery', 'Brain Hemorrhage', 'Meningioma Surgery', 'Hydrocephalus Shunt Surgery', 'Meningitis Surgery', 'Muscular Dystrophy Surgery', 'Chiari Malformation Surgery', 'Aqueductal Stenosis Surgery', 'Tethered Cord Release Surgery', 'Spinal Cord Tumor Surgery', 'Pituitary Tumor Surgery']",1,0,0,0,1,0,0,0,0,0,DHAKA-1000
3267,Dr. M N Ahmed,"['MBBS', 'CCD']","Family Medicine Specialist
Diabetes Specialist",16,The Barakah General Hospital Ltd., Dhaka-1000,"[""Alzheimer'S Disease"", 'Arthritis Problem', 'Depression And Anxiety In Diabetes', 'Diabetes Management', 'Diabetes Type 2', 'Gestational Diabetes', 'Heart Diseases', 'Metabolic Disease', 'Obesity', 'Pituitary Diseases', 'Polycystic Ovary Syndrome (Pcos)', 'Prediabetes', 'Thyroid Disorders In Diabetes', 'Trouble Sleeping', 'Type 1 Diabetes Treatment', ""Parkinson'S Disease""]",1,0,0,0,0,0,1,0,0,0,DHAKA-1000
3268,Asst. Prof. Dr. Syeda Ireen Parveen,"['MBBS', 'MD']",Radiologist,15,The Barakah General Hospital Ltd., Dhaka-1000,"['Breast Ultrasound', 'Computed Tomography (Ct)', 'Enchondroma', 'Gallbladder Cancer', 'Interventional Diagnostic', 'Magnetic Resonance Imaging (Mri)', 'Osteochondroma', 'Pancreatic Cancer', 'Pelvic Ultrasound', 'Positron Emission Tomography (Pet)', 'Pregnancy Ultrasound', 'Vascular Imaging', 'X-Rays', 'Chest Radiology']",1,0,0,1,0,0,0,0,0,0,DHAKA-1000
3269,Prof. Dr. Md. Nowfel Islam,"['MBBS', 'MCPS', 'M.PHIL', 'FCPS']",Neuro Physician,25,The Barakah General Hospital Ltd., Dhaka-1000,"['Anti Phospholipid Syndrome', 'Arthritis Management', 'Gout Treatment', 'Juvenile Idiopathic Arthritis', 'Loco-Regional Pain', 'Myositis', 'Osteoarthritis', 'Psoriasis Treatment', 'Rheumatoid Arthritis', 'Sarcoidosis', 'Scleroderma Treatment', 'Sjogren Syndrome', 'Reactive Arthritis']",1,1,0,0,0,1,0,0,0,0,DHAKA-1000
3270,Asst. Prof. Dr. Toufique Hasan Firoz,"['MBBS', 'BCS', 'MFIL (ONCOLOGY', ' BSMMU)']",Oncologist,18,The Barakah General Hospital Ltd., Dhaka-1000,"['Adnexal Tumors', 'Adrenal Cancer', 'Bladder Cancer', 'Bone-Marrow Transfusion', 'Colorectal Cancer', 'Gastrointestinal Stromal Tumors (Gist)', 'Gynecologic Oncology', ""Hodgkin'S Lymphoma"", 'Leukemia', 'Melanoma Treatment', 'Multiple Myeloma', 'Neuroblastoma', 'Pediatric Oncology', 'Soft Tissue Sarcoma', 'Thymic Carcinoma', 'Salivary Gland Tumors']",1,0,1,0,0,0,0,0,0,0,DHAKA-1000
3271,Assoc. Prof. Dr. Asma Siddiqua,"['MBBS', 'BCS', 'MCPS', 'FCPS']",Oncologist,25,The Barakah General Hospital Ltd., Dhaka-1000,"['Adnexal Tumors', 'Adrenal Cancer', 'Bladder Cancer', 'Bone-Marrow Transfusion', 'Colorectal Cancer', 'Gastrointestinal Stromal Tumors (Gist)', 'Gynecologic Oncology', ""Hodgkin'S Lymphoma"", 'Leukemia', 'Melanoma Treatment', 'Multiple Myeloma', 'Neuroblastoma', 'Pediatric Oncology', 'Salivary Gland Tumors', 'Soft Tissue Sarcoma', 'Thymic Carcinoma', 'Neuroendocrine Tumors (Nets)']",1,1,1,0,0,1,0,0,0,0,DHAKA-1000
3272,Dr. Sheikh Amirul Islam,"['MBBS', 'MS']",Urologist,13,The Barakah General Hospital Ltd., Dhaka-1000,"['Bladder Control Problems', 'Cystocele', 'Epididymitis', 'Erectile Dysfunction (Ed)', 'Hydronephrosis', 'Kidney Stones', 'Neurogenic Bladder', ""Peyronie'S Disease"", 'Prostate Problems', 'Pyelonephritis', 'Testicular Cancer', 'Ureteral Stricture', 'Urinary Tract Infections', 'Urologic Diseases', 'Orchitis']",1,0,0,0,1,0,0,0,0,0,DHAKA-1000
3273,Asst. Prof. Dr. Md. Al Kamal Abdul Wahab,"['MBBS', 'FCPS', 'MS']",Urologist,19,The Barakah General Hospital Ltd., Dhaka-1000,"['Bladder Control Problems', 'Cystocele', 'Epididymitis', 'Erectile Dysfunction (Ed)', 'Hydronephrosis', 'Kidney Stones', 'Neurogenic Bladder', ""Peyronie'S Disease"", 'Prostate Problems', 'Pyelonephritis', 'Testicular Cancer', 'Ureteral Stricture', 'Urinary Tract Infections', 'Urologic Diseases', 'Orchitis']",1,1,0,0,1,0,0,0,0,0,DHAKA-1000
3274,Assoc. Prof. Dr. Md. Hasanuzzaman,"['MBBS', 'PH.D (UROLOGY)']",Urologist,24,The Barakah General Hospital Ltd., Dhaka-1000,"['Bladder Control Problems', 'Cystocele', 'Erectile Dysfunction (Ed)', 'Hydronephrosis', 'Kidney Stones', 'Neurogenic Bladder', 'Pericarditis', ""Peyronie'S Disease"", 'Prostate Problems', 'Testicular Cancer', 'Ureteral Stricture', 'Urinary Tract Infections', 'Urologic Diseases', 'Arrhythmias']",1,0,0,0,0,0,0,0,0,0,DHAKA-1000
3275,Asst. Prof. Dr. Tanvir Ahmed Chowdhury,"['MBBS', 'BCS', 'FCPS']",Urologist,19,Khidmah Hospital Private Limited, Dhaka-1219,"['Bladder Control Problems', 'Cystocele', 'Epididymitis', 'Erectile Dysfunction (Ed)', 'Hydronephrosis', 'Kidney Stones', 'Neurogenic Bladder', ""Peyronie'S Disease"", 'Prostate Problems', 'Pyelonephritis', 'Testicular Cancer', 'Ureteral Stricture', 'Urinary Tract Infections', 'Urologic Diseases', 'Orchitis']",1,1,1,0,0,0,0,0,0,0,DHAKA-1219
3276,Dr. Md. Solaman Siddique Bhuiyan,"['MBBS', 'DTCD', 'NCCP (INDIA)', 'FCCP', 'MD']",Pulmonologist,19,The Barakah General Hospital Ltd., Dhaka-1000,"['Acute Respiratory Distress Syndrome (Ards)', 'Allergy Testing', 'Alpha-1 Antitrypsin Deficiency', 'Asthma', 'Bronchitis Treatment', 'Bronchoscopy', 'Chronic Obstructive Pulmonary Disease (Copd) Treatment', 'Eosinophilia Treatment', 'Pneumonia Treatment', 'Pneumothorax', 'Polysomnography', 'Pulmonary Aspergillosis', 'Sarcoidosis', 'Upper Respiratory Infection', 'Interstitial Lung Disease Treatment']",1,0,0,1,0,0,0,0,0,0,DHAKA-1000
3277,Prof. Dr. Md. Shah Alam,"['MBBS', 'DTCD', 'MCPS', 'MMAD']",Pulmonologist,29,The Barakah General Hospital Ltd., Dhaka-1000,"['Acute Respiratory Distress Syndrome (Ards)', 'Allergy Testing', 'Alpha-1 Antitrypsin Deficiency', 'Asthma', 'Bronchitis Treatment', 'Bronchoscopy', 'Chronic Obstructive Pulmonary Disease (Copd) Treatment', 'Eosinophilia Treatment', 'Pneumonia Treatment', 'Pneumothorax', 'Polysomnography', 'Pulmonary Aspergillosis', 'Sarcoidosis', 'Upper Respiratory Infection', 'Interstitial Lung Disease Treatment']",1,0,0,0,0,1,0,0,0,0,DHAKA-1000
3278,Assoc. Prof. Dr. Md. Sumon Rahman,"['MBBS', 'FCPS', 'FACS (USA)']","General Surgeon
Laparoscopic Surgeon",18,The Barakah General Hospital Ltd., Dhaka-1000,"['Appendix Removal', 'Bariatric Surgery', 'Colonoscopy', 'Colorectal Surgery', 'Ectopic Pregnancy Removal', 'Endosurgery', 'Fistula Surgery', 'Gallbladder Removal', 'Hipato Biliary Surgery', 'Kidney Biopsies', 'Laparoscopic Hernial Repair', 'Laparoscopic Surgery', 'Liver Biopsy', 'Liver Resection', 'Lymph Node Biopsy', 'Robotic Surgery', 'Skin Lesion Excision & Biopsy', 'Tubal Ligation And Reversal', 'Testicle Correction Surgery']",1,1,0,0,0,0,0,0,0,0,DHAKA-1000
3279,Dr. Marzina Faruq Tonu,"['MBBS', 'BCS', 'FCPS']","Gynecologist & Obstetrician
Gynecologic Oncologist",15,The Barakah General Hospital Ltd., Dhaka-1000,"['Breast Cancer Treatment', 'Cancer Screening (Preventive)', 'Embolization', 'Fallopian Tube Cancer', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Lumpectomy', 'Mastectomy', 'Ovarian Cystectomy', 'Pap Collection', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Uterine Fibroids', 'Vaginal Cancer', 'Vaginal Infection Treatment', 'Ovarian Borderline Tumors']",1,1,1,0,0,0,0,0,0,0,DHAKA-1000
3280,Assoc. Prof. Dr. Mohammad Abu Syed,"['MBBS', 'MS']",Neurosurgeon,21,The Barakah General Hospital Ltd., Dhaka-1000,"['Abdominal Aortic Aneurysms', 'Anterior Cervical Discectomy And Fusion (Acdf)', 'Blood Clots', 'Brain Tumors', 'Chiari Decompression', 'Cranioplasty', 'Deep Brain Stimulation (Dbs)', 'Endovascular Coiling', 'Intracranial Pressure Monitoring', 'Peripheral Nerve Surgery', 'Pituitary Tumors', 'Spinal Fusion', 'Spine Problems', 'Vascular Problems', 'Shunt Placement']",1,0,0,0,1,0,0,0,0,0,DHAKA-1000
3281,Prof. Dr. Md. Sanwar Hossain,"['MBBS', 'FCPS']",Ophthalmologist,20,The Barakah General Hospital Ltd., Dhaka-1000,"['Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma Evaluation / Treatment', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment Surgery', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,DHAKA-1000
3282,Prof. Dr. Md. Rezaul Karim Khan,"['MBBS', 'FCPS', 'MD']",Neuromedicine Specialist,28,The Barakah General Hospital Ltd., Dhaka-1000,"['Autism', 'Brain Mapping', 'Cerebrovascular Disease', 'Confusion', 'Dementia Treatment', 'Epilepsy', 'Headache Disorders', 'Laminectomy', 'Meningitis', 'Movement Condition Or Imbalance', 'Numbness Or Tingling', ""Parkinson'S Disease"", 'Seizure Disorders', 'Vertigo/Dizziness', 'Cerebral Stroke']",1,1,0,1,0,0,0,0,0,0,DHAKA-1000
3283,Dr. Naznin Akhter,"['BDS', 'PGT', 'PGT']",Maxillofacial and Dental Surgeon,15,The Barakah General Hospital Ltd., Dhaka-1000,"['Dental Caries', 'Dental Implants', 'Dental Implants', 'Dry Mouth', 'Impacted Teeth', 'Impacted Teeth', 'Improve Jaw Function', 'Mouth Tumors', 'Periodontal Disease', 'Salivary Gland Disorders', 'Sensitive Teeth', 'Temporomandibular Joint (Tmj)', 'Tooth Decay', 'Treat Oral Diseases', 'Orthodontics']",0,0,0,0,0,0,0,1,1,0,DHAKA-1000
3284,Dr. Mahmudul Hasan Akash,"['BDS', 'BCS', 'PGT', 'BSMMU']",Maxillofacial and Dental Surgeon,15,The Barakah General Hospital Ltd., Dhaka-1000,"['Dental Caries', 'Dental Implants', 'Dental Implants', 'Dry Mouth', 'Impacted Teeth', 'Impacted Teeth', 'Improve Jaw Function', 'Mouth Tumors', 'Periodontal Disease', 'Salivary Gland Disorders', 'Sensitive Teeth', 'Temporomandibular Joint (Tmj)', 'Tooth Decay', 'Treat Oral Diseases', 'Orthodontics']",0,0,1,0,0,0,0,1,1,0,DHAKA-1000
3285,Asst. Prof. Dr. Md. Abu Baker Liton,"['MBBS', 'DDV']",Dermatologist,22,The Barakah General Hospital Ltd., Dhaka-1000,"['Acne Problems', 'Alopecia Areata', 'Atopic Dermatitis Treatment', 'Dermatitis Treatment', 'Eczema', 'Herpes Simplex (Cold Sores)', 'Herpes Zoster (Shingles)', 'Impetigo', 'Psoriasis Treatment', 'Rosacea', 'Skin Allergies', 'Treatment For Ringworm', 'Vitiligo', 'Warts', 'Cellulitis']",1,0,0,0,0,0,0,0,0,0,DHAKA-1000
3286,Dr. Md. Shah Alam,"['MBBS', 'DTCD']","Medicine Specialist
Chest Specialist",19,The Barakah General Hospital Ltd., Dhaka-1000,"['Allergy Testing', ""Alzheimer'S Disease"", 'Arthritis Problem', 'Bronchoscopy', 'Eosinophilia Treatment', 'General Medicine', 'Heart Diseases', 'Infectious Diseases', 'Neonatal Medicine', ""Parkinson'S Disease"", 'Pediatric Medicine', 'Pneumonia Treatment', 'Polysomnography', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Allergic Bronchopulmonary Aspergillosis']",1,0,0,0,0,0,0,0,0,0,DHAKA-1000
3287,Dr. Md. Ekramul Haque,"['MBBS', 'FCPS', 'BCS', 'MRCS']",General Surgeon,16,The Barakah General Hospital Ltd., Dhaka-1000,"['Appendix Removal', 'Colon Resection', 'Colonoscopy', 'Cyst & Lipoma Removal', 'Endosurgery', 'Fistula Surgery', 'Gallbladder Removal', 'Laparoscopic Surgery', 'Liver Biopsy', 'Lymph Node Biopsy', 'Minor Surgery', 'Perianal Abscess Drainage', 'Robotic Surgery', 'Skin Lesion Excision & Biopsy', 'Whipple Procedure']",1,1,1,0,0,0,0,0,0,0,DHAKA-1000
3288,Prof. Dr. M. S. Zaman Shaheen,"['MBBS', 'MS']",Orthopedic Surgeon,18,The Barakah General Hospital Ltd., Dhaka-1000,"['Arthritis', 'Arthroscopy', 'Fracture Fixation', 'Joint Resurfacing', 'Meniscus Tear', 'Osteoporosis Treatment', 'Rotator Cuff Repair', 'Shoulder Bursitis', 'Shoulder Fractures', 'Spinal Decompression', 'Spinal Disc Replacement', 'Spinal Fusion', 'Tendon Repair', 'Total Joint Replacement', 'Ligament Reconstruction']",1,0,0,0,1,0,0,0,0,0,DHAKA-1000
